config,row_id,source_de,reference_en,prediction_en,status,error,block_size,num_steps,use_cache,seconds,tokens_per_second,generated_tokens,bigram_repetition
E2D2 large_b8_s8_cache,9,Dies bestätigt auch Peter Arnold vom Landratsamt Offenburg.,This was also confirmed by Peter Arnold from the Offenburg District Office.,This is also confirmed by Peter Arnold from the Regional Council Office of Offenburg State and State of the State of the Federal Republic of Germany and the Federal Council of the Federal Republic of Germany and the Federal Republic of Germany and the Federal Republic of Germany. The Federal Republic of Germany and the Federal Republic of Germany and the Federal Republic of Germany and the Federal Republic of Germany are also confirmed by the Federal Republic of Germany and the Federal Republic of Germany and the Federal Republic of Germany.,ok,,8,8,True,1.2591439869999022,76.24227331517048,96.0,0.6559139784946236
E2D2 large_b8_s8_cache,10,"""Laut aktuellen Messungen durchfahren auf der B 33 täglich etwa 12 000 Fahrzeuge die Gemeinde Gutach, davon sind etwa zehn Prozent Schwerlastverkehr"", betont Arnold.","""According to current measurements, around 12,000 vehicles travel through the town of Gutach on the B33 on a daily basis, of which heavy goods traffic accounts for around ten per cent,"" emphasised Arnold.","""Despite current measurements, about 12 00000,00 10 000 vehicles on B 2000 pass through the municipality of Gutach every day, of which 10% are heavy goods traffic,"" says Arnold. ""The same is said.",ok,,8,8,True,0.8601807439999902,74.40296756980267,64.0,0.0
E2D2 large_b8_s8_cache,11,"Daher sei der Bau einer weiteren Ampel mehr als notwendig: ""Sicherheit geht hier einfach vor"", so Arnold.","Therefore the construction of an additional set of lights was more than necessary: ""Here safety comes first, it's that simple,"" said Arnold.","The construction of another traffic light is therefore more than necessary: ""Security is simply happening here"", says Arnold says.",ok,,8,8,True,0.3166439389999596,75.7949136048458,24.0,0.0
E2D2 large_b8_s8_cache,12,"Insgesamt seien vier Verkehrsschauen durchgeführt worden, auch ein Kreisverkehr wurde angedacht, allerdings wegen der Enge in dem Kreuzungsbereich Sulzbachweg/Kirchstraße wieder verworfen.","A total of four road safety inspections were carried out and a roundabout was also considered, however, this idea was rejected on account of the narrowness of the Sulzbachweg/Kirchstrasse junctions.","In total, four traffic shows were planned, and a roundabout was planned, but it was once again rejected because of the narrowness in the area of the Sulzbachweg/Kirchstraße crossroads (Kirchstrasse) (Kirchstrasse (Kirchstrasse (Kirchstrasse)Kirchstrasse (Kirchstrasse) and the rest of the city) in the vicinity of the city, in the",ok,,8,8,True,1.3239422399999512,72.51071617746975,96.0,0.23809523809523808
E2D2 large_b8_s8_cache,13,"Es wurde laut Arnold bei der Standortwahl der Ampelmasten zuvor alles ausgetestet: ""Mittels eines extra für uns mit besonders langen Holzstämmen beladener Transporter haben wir ausgestestet, ob diese Fahrzeuge aus dem Sulzbachweg auf die B 33 ausfahren können, ohne den Ampelmasten umzuknicken"".","According to Arnold, every possible test was carried out prior to the selection of the location for the traffic light posts: ""Using a goods vehicle loaded with particularly long tree trunks, we also tested whether such vehicles could access the B 33 from the Sulzbachweg without knocking over the traffic light posts"".","According to Arnold, everything was tested to determine the location of the traffic lights at the moment: ""We tested whether vehicles can exit from the Sulzbachweg to the B 33 without changing the traffic light"". by means of a special transport load for us with particularly long wooden tribes, we tested whether these vehicles could exit to the traffic light road without clapping the traffic light button.",ok,,8,8,True,1.0762879259999636,74.3295525922333,80.0,0.1095890410958904
E2D2 large_b8_s8_cache,14,"Die rund 15 000 Euro teure Ampelanlage selbst ist das ""modernste, was es derzeit auf dem Markt gibt"", erläuterte Arnold.","The traffic light system itself, which cost around EUR 15,000, is the ""most modern system that is currently available on the market,"" explained Arnold.","The EUR 15 000 traffic light system itself is the most modern that is currently available on the market,"" explained Arnold.The system is a traffic system on the market.",ok,,8,8,True,0.5573090429999183,71.77346304069546,40.0,0.06060606060606061
E2D2 large_b8_s8_cache,15,"Die Anlage ist mit farbigen LEDs ausgestattet, die so kräftig leuchten, dass die Lichter von den Autofahrern beispielsweise auch bei tiefstehender Sonne gut zu erkennen sind.","The system is fitted with coloured LEDs, which are bright enough that drivers can easily see the lights, even when the sun is low in the sky.","The system is equipped with coloured LEDs that shine so strongly that the lights can be easily recognized by car drivers, for example, even if the sun is running low. The sun is not too high. The sun is not too high, but it is also very strong, and it is not too high that the sun is not too high and the sun is not too high, and it is not too high to the sun is too high. The sun is not too high and the",ok,,8,8,True,1.3891050630001018,69.1092434669162,96.0,0.4421052631578947
E2D2 large_b8_s8_cache,16,"Und sparsam ist sie auch: Die älteren Lichtanlagen verbrauchen etwa 100 Watt, die neuen gerade mal acht Watt.","And they are also energy-efficient: The older light systems consume around 100 Watts, with the new ones consuming just eight.","And it is also economical: The older light systems consume about 100 Watt, the new just about eightWW will consume about 8W. The older light systems will consume about 100W and about 100W in 2009 will consume about 8W.000W in 2009 and about 20W in 2000W in 2000W in",ok,,8,8,True,1.5678368850000197,61.230859484466585,96.0,0.2830188679245283
E2D2 large_b8_s8_cache,17,Pro Fahrtrichtung gibt es drei Lichtanlagen.,There are three sets of lights per direction of travel.,There are three light systems per direction. The car is 1000 m long and 1000 m long and 10 m long and 1000 m long and 1000 m long and 1000 m long and 1000 m long and 1000 m long and 1000 m long and 1000 m long and 1000 m long,ok,,8,8,True,1.726314001999981,55.60981367745464,96.0,0.6792452830188679
E2D2 large_b8_s8_cache,18,Arnold erklärte die Technik der neuen Anlage: Diese ist mit zwei Radarsensoren ausgestattet.,Arnold explained the technology used by the new system: It is fitted with two radar sensors.,_REFERENCEold explained the technique of the new system: this is equipped with two radar sensors. The system is equipped with it's radar sensor and is equipped with a 20000 x 2000 x 20000 x 20000 x 20000 x 20000 x 20000 x 20000 x 20000 x 2,ok,,8,8,True,1.3464630419999821,71.2979094156238,96.0,0.34
E2D2 large_b8_s8_cache,19,"Drückt der Fußgänger den Ampelknopf, testet der obere Radarsensor die Verkehrslage.","If the pedestrian presses the button at the traffic lights, the top radar sensor checks the traffic status.","If the pedestrian push the button, the upper radar sensor will test the traffic position of the vehicle.And if the traffic is not affected by the radar sensor, the vehicle will be checked.",ok,,8,8,True,0.540804761000004,73.9638458915115,40.0,0.13513513513513514
E2D2 large_b8_s8_cache,20,"Ist die Straße frei, kommt unmittelbar Grün für den Fußgänger, wenn nicht, dauert es etwa 15 Sekunden.","If the street is clear, the pedestrian obtains a green light immediately, if not, there is a delay of around 15 seconds.","If the road is free, green for the pedestrian, comes immediately, if not, it takes about 15 seconds to get to the left side.",ok,,8,8,True,0.44027554600006624,72.6817564380357,32.0,0.0
E2D2 large_b8_s8_cache,21,"Ein weiteres Radarsensor prüft, ob die Grünphase für den Fußgänger beendet werden kann.",An additional radar sensor checks whether the green phase for the pedestrian can be ended.,Another radar sensor checks whether the pedestrian phase can be finished in the green phase can be used by the radar sensor.,ok,,8,8,True,0.3184004370000366,75.37678096841695,24.0,0.13636363636363635
E2D2 large_b8_s8_cache,22,"""Sollte eine Gruppe oder gehbehinderte Menschen über die Straße gehen, wird die Grünphase verlängert, es kommt also jeder sicher über die Fahrbahn"", erklärte Arnold.","""If a group of people or if disabled persons are crossing the street, the green phase is extended, thus ensuring that everyone gets safely across the street,"" explained Arnold.","""If a group or disabled people go through the road, the green phase is extended, so everyone gets through the road safely,"" says Arnold said it.",ok,,8,8,True,0.43883746300002713,72.91993664633418,32.0,0.06451612903225806
E2D2 large_b8_s8_cache,23,Natürlich müsse der Autofahrer hier als Partner mitdenken und die Fahrbahn beobachten.,"Of course, drivers must also play their part and keep their eyes on the road.","Of course, the driver must of course think here as a partner and must think about the road.We must watch the road as a partner here.",ok,,8,8,True,0.4549364609999884,70.33949296932877,32.0,0.13793103448275862
E2D2 large_b8_s8_cache,24,"Dies war gestern nicht der Fall: Kaum zeigte die Ampel für Fußgänger grün, rauschte ein Oberklasse-Fahrzeug durch - bei leuchtendem Rot.",Yesterday this was not the case: The light had barely turned green for pedestrians when a luxury vehicle sped through on a red light.,"This was not the case yesterday: hardly did the traffic lights for pedestrians showed green, a top class vehicle sound through - with a bright red lighting.",ok,,8,8,True,0.42884255900003154,74.61945958586085,32.0,0.0
E2D2 large_b8_s8_cache,25,Josef Winkler schreibt sich seit mehr als 30 Jahren die Nöte seiner Kindheit und Jugend von der Seele.,"For more than 30 years, Josef Winkler has been writing from the heart, telling of the hardships of his childhood and youth.","Norf von Winkler has for more than 30 years for more than 30 years written the needs of his childhood and youth away from his soul. The needs of his soul. He has been affected by a man who has been affected by his childhood and has been affected by his youth and his childhood for many years now, and has been affected by his family for many years. He has been affected by his family and his family for many years, and his",ok,,8,8,True,1.332321314000069,72.05469055492047,96.0,0.45454545454545453
E2D2 large_b8_s8_cache,26,"Die Katastrophen seiner katholischen Dorfkindheit - die Sprachlosigkeit, der Hang zu roher Gewalt und stumpfer Sexualität, die Enge und Freudlosigkeit - hat der Kärntner Dichter vielfach beschrieben.","The catastrophes of his Catholic village upbringing - the speechlessness, his tendency towards brute force and dulled sexuality, the confinement and lack of joy - all of this has been described many times by the Kaernten-born poet.","The disasters of his Catholic childhood - the speechlessness, the tendency to raw violence and naked sexuality, the narrowness and lovelessness - have been described many times by the Carinthianian poet. The victims of the Church of the Church are the victims of the Catholic Church, the victims of the Church of the Church and the victims of the Catholic Church, the victims of the Catholic Church, the victims of the Catholic Church and the victims of the Catholic Church, the victims of",ok,,8,8,True,1.3580086919999985,70.69174193474169,96.0,0.4943820224719101
E2D2 large_b8_s8_cache,27,"Bekannt ist der Büchner-Preisträger vor allem als Prosaautor, Theatertexte sind in seinem Werk rar.","The Büchner prizewinner is known primarily as a writer of prose, with theatre texts something of a rarity for him.","The Büchner Prize winner is known as a fiction author, and theatre lyrics are rare in his work as a writer. The work is performed by the author of the works of art, and by the author of the works of the works of young artists and artists, including artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists, artists,",ok,,8,8,True,1.362217140000098,70.47334612159784,96.0,0.5425531914893617
E2D2 large_b8_s8_cache,28,"Collage aus Prosatexten Gerhard Fresacher stellt für seine Aufführung ""Wetterleuchten auf der Zungenspitze"", die nun in der Garage X am Petersplatz zu sehen ist, daher eine Collage aus Prosatexten zusammen.","In a collage of prose texts For his performance piece, ""Wetterleuchten auf der Zungenspitze"" (Summer lightning on the tip of your tongue), which can now be seen in Garage X on Petersplatz, Gerhard Fresacher ,creates a collage of prose texts.","Collage from preliminary texts, Collage Gerhard Fresacher for his performance Gerhard Fresacher, ""Wetterleuchten auf der Zungensklze"", now shown in the Garage X at Petersplatz, brings a coll of preliminary texts together for his performance.",ok,,8,8,True,0.7694578220000494,72.7785180667075,56.0,0.1
E2D2 large_b8_s8_cache,29,"Der Theatermacher verbindet etwa Elemente aus dem autobiografisch geprägten Roman ""Der Leibeigene"" (1987) mit Prosaminiaturen aus ""Leichnam, seine Familie belauernd"" (2003).","The theatre producer has thus combined elements from the autobiographically inspired novel ""Der Leibeigene"" (1987) [The Bondsman] featuring prose miniatures from ""Leichnam, seine Familie belauernd"" (2003) [Corpse, stalking his family].","The theatremiser combines elements from theituloographic novel, ""Der Leibeigene"" (1987) with Prosaminiatures from ""Leleichnam, from ""Leichnam, his family belürnd"" ( 20003). The theatre maker is born).",ok,,8,8,True,0.8834105570000474,72.44649669722767,64.0,0.07692307692307693
E2D2 official_b4_s4_no_cache,0,Gutach: Noch mehr Sicherheit für Fußgänger,Gutach: Increased safety for pedestrians,,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,1,Sie stehen keine 100 Meter voneinander entfernt: Am Dienstag ist in Gutach die neue B 33-Fußgängerampel am Dorfparkplatz in Betrieb genommen worden - in Sichtweite der älteren Rathausampel.,"They are not even 100 metres apart: On Tuesday, the new B 33 pedestrian lights in Dorfparkplatz in Gutach became operational - within view of the existing Town Hall traffic lights.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,2,Zwei Anlagen so nah beieinander: Absicht oder Schildbürgerstreich?,Two sets of lights so close to one another: intentional or just a silly error?,,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,3,Diese Frage hat Gutachs Bürgermeister gestern klar beantwortet.,"Yesterday, Gutacht's Mayor gave a clear answer to this question.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,4,"""Die Rathausampel ist damals installiert worden, weil diese den Schulweg sichert"", erläuterte Eckert gestern.","""At the time, the Town Hall traffic lights were installed because this was a school route,"" explained Eckert yesterday.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,5,Die Kluser-Ampel sichere sowohl Radfahrer als auch Busfahrgäste und die Bergle-Bewohner.,"The Kluser lights protect cyclists, as well as those travelling by bus and the residents of Bergle.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,6,Die gestern offiziell in Betrieb genommene Anlage sei wichtig für den Kreuzungsbereich Sulzbachweg/Kirchstraße.,"The system, which officially became operational yesterday, is of importance to the Sulzbachweg/Kirchstrasse junction.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,7,"Wir haben das Museum, zwei Kirchen, Kurpark, die Bushaltestelle, einen Arzt und eine Bank sowie den Verkehrsfluss aus dem Wohngebiet ›Grub‹.","We have the museum, two churches, the spa gardens, the bus stop, a doctor's practice and a bank, not to mention the traffic from the 'Grub' residential area.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,8,"""Bei dem hohen Verkehrs- und Fußgängeraufkommen musste zu deren Sicherheit eine weitere Ampel her"", so Eckert.","""At times of high road and pedestrian traffic, an additional set of lights were required to ensure safety,"" said Eckert.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,9,Dies bestätigt auch Peter Arnold vom Landratsamt Offenburg.,This was also confirmed by Peter Arnold from the Offenburg District Office.,,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,10,"""Laut aktuellen Messungen durchfahren auf der B 33 täglich etwa 12 000 Fahrzeuge die Gemeinde Gutach, davon sind etwa zehn Prozent Schwerlastverkehr"", betont Arnold.","""According to current measurements, around 12,000 vehicles travel through the town of Gutach on the B33 on a daily basis, of which heavy goods traffic accounts for around ten per cent,"" emphasised Arnold.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,11,"Daher sei der Bau einer weiteren Ampel mehr als notwendig: ""Sicherheit geht hier einfach vor"", so Arnold.","Therefore the construction of an additional set of lights was more than necessary: ""Here safety comes first, it's that simple,"" said Arnold.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,12,"Insgesamt seien vier Verkehrsschauen durchgeführt worden, auch ein Kreisverkehr wurde angedacht, allerdings wegen der Enge in dem Kreuzungsbereich Sulzbachweg/Kirchstraße wieder verworfen.","A total of four road safety inspections were carried out and a roundabout was also considered, however, this idea was rejected on account of the narrowness of the Sulzbachweg/Kirchstrasse junctions.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,13,"Es wurde laut Arnold bei der Standortwahl der Ampelmasten zuvor alles ausgetestet: ""Mittels eines extra für uns mit besonders langen Holzstämmen beladener Transporter haben wir ausgestestet, ob diese Fahrzeuge aus dem Sulzbachweg auf die B 33 ausfahren können, ohne den Ampelmasten umzuknicken"".","According to Arnold, every possible test was carried out prior to the selection of the location for the traffic light posts: ""Using a goods vehicle loaded with particularly long tree trunks, we also tested whether such vehicles could access the B 33 from the Sulzbachweg without knocking over the traffic light posts"".",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,14,"Die rund 15 000 Euro teure Ampelanlage selbst ist das ""modernste, was es derzeit auf dem Markt gibt"", erläuterte Arnold.","The traffic light system itself, which cost around EUR 15,000, is the ""most modern system that is currently available on the market,"" explained Arnold.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,15,"Die Anlage ist mit farbigen LEDs ausgestattet, die so kräftig leuchten, dass die Lichter von den Autofahrern beispielsweise auch bei tiefstehender Sonne gut zu erkennen sind.","The system is fitted with coloured LEDs, which are bright enough that drivers can easily see the lights, even when the sun is low in the sky.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,16,"Und sparsam ist sie auch: Die älteren Lichtanlagen verbrauchen etwa 100 Watt, die neuen gerade mal acht Watt.","And they are also energy-efficient: The older light systems consume around 100 Watts, with the new ones consuming just eight.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,17,Pro Fahrtrichtung gibt es drei Lichtanlagen.,There are three sets of lights per direction of travel.,,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,18,Arnold erklärte die Technik der neuen Anlage: Diese ist mit zwei Radarsensoren ausgestattet.,Arnold explained the technology used by the new system: It is fitted with two radar sensors.,,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,19,"Drückt der Fußgänger den Ampelknopf, testet der obere Radarsensor die Verkehrslage.","If the pedestrian presses the button at the traffic lights, the top radar sensor checks the traffic status.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,20,"Ist die Straße frei, kommt unmittelbar Grün für den Fußgänger, wenn nicht, dauert es etwa 15 Sekunden.","If the street is clear, the pedestrian obtains a green light immediately, if not, there is a delay of around 15 seconds.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,21,"Ein weiteres Radarsensor prüft, ob die Grünphase für den Fußgänger beendet werden kann.",An additional radar sensor checks whether the green phase for the pedestrian can be ended.,,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,22,"""Sollte eine Gruppe oder gehbehinderte Menschen über die Straße gehen, wird die Grünphase verlängert, es kommt also jeder sicher über die Fahrbahn"", erklärte Arnold.","""If a group of people or if disabled persons are crossing the street, the green phase is extended, thus ensuring that everyone gets safely across the street,"" explained Arnold.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,23,Natürlich müsse der Autofahrer hier als Partner mitdenken und die Fahrbahn beobachten.,"Of course, drivers must also play their part and keep their eyes on the road.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,24,"Dies war gestern nicht der Fall: Kaum zeigte die Ampel für Fußgänger grün, rauschte ein Oberklasse-Fahrzeug durch - bei leuchtendem Rot.",Yesterday this was not the case: The light had barely turned green for pedestrians when a luxury vehicle sped through on a red light.,,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,25,Josef Winkler schreibt sich seit mehr als 30 Jahren die Nöte seiner Kindheit und Jugend von der Seele.,"For more than 30 years, Josef Winkler has been writing from the heart, telling of the hardships of his childhood and youth.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,26,"Die Katastrophen seiner katholischen Dorfkindheit - die Sprachlosigkeit, der Hang zu roher Gewalt und stumpfer Sexualität, die Enge und Freudlosigkeit - hat der Kärntner Dichter vielfach beschrieben.","The catastrophes of his Catholic village upbringing - the speechlessness, his tendency towards brute force and dulled sexuality, the confinement and lack of joy - all of this has been described many times by the Kaernten-born poet.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,27,"Bekannt ist der Büchner-Preisträger vor allem als Prosaautor, Theatertexte sind in seinem Werk rar.","The Büchner prizewinner is known primarily as a writer of prose, with theatre texts something of a rarity for him.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,28,"Collage aus Prosatexten Gerhard Fresacher stellt für seine Aufführung ""Wetterleuchten auf der Zungenspitze"", die nun in der Garage X am Petersplatz zu sehen ist, daher eine Collage aus Prosatexten zusammen.","In a collage of prose texts For his performance piece, ""Wetterleuchten auf der Zungenspitze"" (Summer lightning on the tip of your tongue), which can now be seen in Garage X on Petersplatz, Gerhard Fresacher ,creates a collage of prose texts.",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
E2D2 official_b4_s4_no_cache,29,"Der Theatermacher verbindet etwa Elemente aus dem autobiografisch geprägten Roman ""Der Leibeigene"" (1987) mit Prosaminiaturen aus ""Leichnam, seine Familie belauernd"" (2003).","The theatre producer has thus combined elements from the autobiographically inspired novel ""Der Leibeigene"" (1987) [The Bondsman] featuring prose miniatures from ""Leichnam, seine Familie belauernd"" (2003) [Corpse, stalking his family].",,error,RuntimeError('The size of tensor a (4) must match the size of tensor b (0) at non-singleton dimension 2'),4,4,False,,,,0.0
