config,row_id,source_de,reference_en,prediction_en,seconds,tokens_per_second,generated_tokens,bigram_repetition
OPUS autoregressive_encoder_decoder,34,"Sie werden hart angefasst, mit dem Kopf unter Wasser getaucht, mit ihren Abendroben an die Wand getackert.","They are manhandled, their heads held under water, tacked to the wall by their evening gowns.","They are touched hard, dipped under water with their heads, and battered against the wall with their evening robes.",0.17620288000000528,158.9077318145944,28,0.047619047619047616
E2D2 official_b4_s4_cache,35,"Eingezwängt in Zellophan oder Mieder, staksen sie auf gefährlich hohen Stöckeln durch die Inszenierung, entweder monologisieren sie lautstark oder liegen völlig verstummt auf dem Bühnenboden.","Wrapped in cellophane or in girdles, they stumble on dangerously high heels across the set, either delivering monologues at the top of their voices or lying completely silent on the stage.","In embedded in Zellophan or Mieder, they run on dangerous high muddles through the staging, either monologize them loud or lie completely silent on the stage floor. The stage floor is surrounded by a large garden.",0.8777731640000184,54.68383173309112,48,0.05128205128205128
OPUS autoregressive_encoder_decoder,35,"Eingezwängt in Zellophan oder Mieder, staksen sie auf gefährlich hohen Stöckeln durch die Inszenierung, entweder monologisieren sie lautstark oder liegen völlig verstummt auf dem Bühnenboden.","Wrapped in cellophane or in girdles, they stumble on dangerously high heels across the set, either delivering monologues at the top of their voices or lying completely silent on the stage.","Incised in cellophane or bodice, they stoke on dangerously high stumps through the staging, either monologize loudly or lie completely silently on the stage floor.",0.2648939280001059,162.3291266985282,43,0.0
E2D2 official_b4_s4_cache,36,Der Text vermittelt sich auf diese angestrengte Weise jedoch kaum.,"However, the source text makes barely any reference to this intense delivery.","The text, however, is hardly in this hard way. It is not a good text.",0.4819644489999746,41.49683662663894,20,0.0
OPUS autoregressive_encoder_decoder,36,Der Text vermittelt sich auf diese angestrengte Weise jedoch kaum.,"However, the source text makes barely any reference to this intense delivery.","The text, however, is hardly mediated in this effort.",0.1317922540000609,113.81549024871423,15,0.0
E2D2 official_b4_s4_cache,37,"Die besten Momente hat der Abend, wenn gesungen wird - die Bandbreite reicht von Deep Purple bis zu volkstümlichem Liedgut.",The best moments of the evening is when the singing starts - tracks range from Deep Purple to traditional folk songs.,The best moments are the evening when singing - the bandwidth ranges from DeepLO to folk songs.,0.46773055200003455,42.75966133595336,20,0.0
OPUS autoregressive_encoder_decoder,37,"Die besten Momente hat der Abend, wenn gesungen wird - die Bandbreite reicht von Deep Purple bis zu volkstümlichem Liedgut.",The best moments of the evening is when the singing starts - tracks range from Deep Purple to traditional folk songs.,The best moments are when the evening is sung - the range ranges from deep purple to folk songs.,0.1902680870000495,120.88206888837863,23,0.0
E2D2 official_b4_s4_cache,38,"Erst gegen Ende kommt die überdrehte Aufführung etwas zur Ruhe, und Winklers nachgerade absurder Humor blitzt auf.","Only towards the end does the highly charged performance start to wind down, and we see flashes of Winkler's somewhat absurd sense of humour.","Only towards the end does the over-own performance come a little to rest, and Winkler’s even absurd humor wake up.",0.6792587359999516,41.22140580022219,28,0.0
OPUS autoregressive_encoder_decoder,38,"Erst gegen Ende kommt die überdrehte Aufführung etwas zur Ruhe, und Winklers nachgerade absurder Humor blitzt auf.","Only towards the end does the highly charged performance start to wind down, and we see flashes of Winkler's somewhat absurd sense of humour.","Only towards the end does the over-turned performance come to rest, and Winkler's absurd humor flashes up.",0.30343629600008626,95.57195491205098,29,0.0
E2D2 official_b4_s4_cache,39,Eine Blackbox im Auto?,A black box in your car?,A black box in the car?,0.181684496999992,44.03237553064504,8,0.0
OPUS autoregressive_encoder_decoder,39,Eine Blackbox im Auto?,A black box in your car?,A black box in the car?,0.05653690200006167,159.1880644608044,9,0.0
E2D2 official_b4_s4_cache,40,"US-amerikanische Straßenplaner sind auf der Suche nach einer Geldquelle, um das verfallende Highway-System zu reparieren, und glauben die Lösung in einem kleinen schwarzen Kasten gefunden zu haben, der im Armaturenbrett jedes Autos Platz findet.","As America's road planners struggle to find the cash to mend a crumbling highway system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.","US road planners are looking for a source of money to repair the declining highway system, and believe they have found the solution in a small black box that can be placed on each car’s keyboard.",0.7349872620000042,54.4227118863997,40,0.0
OPUS autoregressive_encoder_decoder,40,"US-amerikanische Straßenplaner sind auf der Suche nach einer Geldquelle, um das verfallende Highway-System zu reparieren, und glauben die Lösung in einem kleinen schwarzen Kasten gefunden zu haben, der im Armaturenbrett jedes Autos Platz findet.","As America's road planners struggle to find the cash to mend a crumbling highway system, many are beginning to see a solution in a little black box that fits neatly by the dashboard of your car.","US road planners are looking for a source of money to repair the decaying highway system, and believe they have found the solution in a small black box that can be found in the dashboard of any car.",0.28090469200003554,160.19668336474174,45,0.0
E2D2 official_b4_s4_cache,41,"Die Geräte, die jeden gefahrenen Kilometer aufzeichnen und die Informationen an die Behörden melden, sind Kernpunkt eines kontroversen Versuchs von Washington und den Planungsbüros der Bundesstaaten, das veraltete System zur Finanzierung US-amerikanischer Straßen zu überarbeiten.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding America's major roads.",The equipment that record every kilometer and report the information to the authorities is at the heart of a controversial attempt by Washington and the state planning offices to revise the outdated system for financing US roads.,0.7352723120000064,54.40161331683553,40,0.0
OPUS autoregressive_encoder_decoder,41,"Die Geräte, die jeden gefahrenen Kilometer aufzeichnen und die Informationen an die Behörden melden, sind Kernpunkt eines kontroversen Versuchs von Washington und den Planungsbüros der Bundesstaaten, das veraltete System zur Finanzierung US-amerikanischer Straßen zu überarbeiten.","The devices, which track every mile a motorist drives and transmit that information to bureaucrats, are at the center of a controversial attempt in Washington and state planning offices to overhaul the outdated system for funding America's major roads.",The equipment that records every kilometer driven and reports the information to the authorities is at the heart of a controversial attempt by Washington and state planning offices to revise the outdated system of financing US roads.,0.2493047469999965,160.44620281538627,40,0.0
E2D2 official_b4_s4_cache,42,Das normalerweise eher langweilige Gebiet der Straßenplanung hat plötzlich eine intensive Debatte mit bunten Allianzen entfacht.,The usually dull arena of highway planning has suddenly spawned intense debate and colorful alliances.,The usually rather boring area of road planning has suddenly generated an intense debate with colourfuled alliances.,0.3735836980000613,53.53552659569401,20,0.0
OPUS autoregressive_encoder_decoder,42,Das normalerweise eher langweilige Gebiet der Straßenplanung hat plötzlich eine intensive Debatte mit bunten Allianzen entfacht.,The usually dull arena of highway planning has suddenly spawned intense debate and colorful alliances.,The normally rather boring area of road planning has suddenly sparked an intense debate with colorful alliances.,0.13736230899996826,160.16038286022902,22,0.0
E2D2 official_b4_s4_cache,43,"Libertäre haben sich mit Umweltgruppen verbündet und sprechen sich dafür aus, dass die Regierung die kleinen Boxen zum Aufzeichnen der gefahrenen Kilometer – und möglicherweise auch, wo sie gefahren wurden – verwenden und die Informationen dann für die Berechnung von Steuerbescheiden einsetzen kann.","Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of the miles you drive, and possibly where you drive them - then use the information to draw up a tax bill.",Libertaries have allied themselves with environmental groups and argue that the government can use the small boxes to record the kilometres that have been driven – and possibly where they have been driven – and then use the information to calculate tax equities.,0.8937507159999996,53.70625068120228,48,0.11627906976744186
OPUS autoregressive_encoder_decoder,43,"Libertäre haben sich mit Umweltgruppen verbündet und sprechen sich dafür aus, dass die Regierung die kleinen Boxen zum Aufzeichnen der gefahrenen Kilometer – und möglicherweise auch, wo sie gefahren wurden – verwenden und die Informationen dann für die Berechnung von Steuerbescheiden einsetzen kann.","Libertarians have joined environmental groups in lobbying to allow government to use the little boxes to keep track of the miles you drive, and possibly where you drive them - then use the information to draw up a tax bill.",Libertarians have allied themselves with environmental groups and are in favour of the government using the small boxes to record the mileage they have driven – and possibly where they have been driven – and then using the information to calculate tax rulings.,0.3294927460000281,154.7833772340337,51,0.09302325581395349
E2D2 official_b4_s4_cache,44,Die Tea Party ist entsetzt.,The tea party is aghast.,The Tea Party is appalled.,0.14511378300005617,55.12915337612626,8,0.0
OPUS autoregressive_encoder_decoder,44,Die Tea Party ist entsetzt.,The tea party is aghast.,The tea party is horrified.,0.05528146199992534,162.80321964010565,9,0.0
E2D2 official_b4_s4_cache,45,Die amerikanische Bürgerrechtsvereinigung (ACLU) ist ebenfalls zutiefst besorgt und äußert eine Reihe von Datenschutzbedenken.,"The American Civil Liberties Union is deeply concerned, too, raising a variety of privacy issues.",The American Civil Rights Association (ACMI) is also deeply concerned and expresses a number of data protection concerns here.,0.44022093199998835,54.518080026236994,24,0.0
OPUS autoregressive_encoder_decoder,45,Die amerikanische Bürgerrechtsvereinigung (ACLU) ist ebenfalls zutiefst besorgt und äußert eine Reihe von Datenschutzbedenken.,"The American Civil Liberties Union is deeply concerned, too, raising a variety of privacy issues.",The American Civil Rights Association (ACLU) is also deeply concerned and expresses a number of data protection concerns.,0.14761325699998906,162.58702292573747,24,0.0
E2D2 official_b4_s4_cache,46,"Doch während man sich im Kongress nicht auf ein Vorgehen einigen kann, warten mehrere Bundesstaaten nicht länger.","And while Congress can't agree on whether to proceed, several states are not waiting.","But, while Congress cannot agree on action, several states are no longer waiting. The answer is not to wait.",0.42807118999996874,56.06544089080546,24,0.0
OPUS autoregressive_encoder_decoder,46,"Doch während man sich im Kongress nicht auf ein Vorgehen einigen kann, warten mehrere Bundesstaaten nicht länger.","And while Congress can't agree on whether to proceed, several states are not waiting.","But while Congress cannot agree on a course of action, several states no longer wait.",0.117112976000044,162.23650571387464,19,0.0
E2D2 official_b4_s4_cache,47,"Sie prüfen derzeit, wie sie im Laufe der nächsten zehn Jahre zu einem System wechseln können, bei dem Fahrer pro gefahrener Meile bezahlen.","They are exploring how, over the next decade, they can move to a system in which drivers pay per mile of road they roll over.",They are currently looking at how they can switch over the next ten years to a system where drivers pay per travel mile. The system is now in place.,0.5951800889999959,53.76523944839194,32,0.0
OPUS autoregressive_encoder_decoder,47,"Sie prüfen derzeit, wie sie im Laufe der nächsten zehn Jahre zu einem System wechseln können, bei dem Fahrer pro gefahrener Meile bezahlen.","They are exploring how, over the next decade, they can move to a system in which drivers pay per mile of road they roll over.",They are currently examining how they can switch to a system where drivers pay per mile driven over the next ten years.,0.15716448099999525,159.06902018147952,25,0.0
E2D2 official_b4_s4_cache,48,"Tausende von Autofahrern haben die Fahrtenschreiber, von denen einige mit GPS-Überwachung ausgestattet sind, bereits getestet.","Thousands of motorists have already taken the black boxes, some of which have GPS monitoring, for a test drive.","Thousands of drivers have already tested the tachographs, some of which are equipped with GPS surveillance. The problem is that they are not able to control the data on their behalf. The problem is that they are not able to control the data on their behalf. The problem is that they are not able to control the data on their behalf. The problem is that they are not able to control the data on their behalf. The problem is that they are not able to control the data",1.8331840949999787,52.36789925345775,96,0.6451612903225806
OPUS autoregressive_encoder_decoder,48,"Tausende von Autofahrern haben die Fahrtenschreiber, von denen einige mit GPS-Überwachung ausgestattet sind, bereits getestet.","Thousands of motorists have already taken the black boxes, some of which have GPS monitoring, for a test drive.","Thousands of drivers have already tested tachographs, some of which are equipped with GPS surveillance.",0.16021898600001805,156.03643877759396,25,0.0
E2D2 official_b4_s4_cache,49,Das ist wirklich ein Muss für unser Land.,This really is a must for our nation.,This is really a must for our country to do.,0.21463227900005677,55.90957732875224,12,0.0
OPUS autoregressive_encoder_decoder,49,Das ist wirklich ein Muss für unser Land.,This really is a must for our nation.,This is really a must for our country.,0.06923629000004894,158.87621939292566,11,0.0
E2D2 official_b4_s4_cache,50,"„Es ist nichts, das wir nur möglicherweise verwenden werden“, sagte Hasan Ikhrata, Geschäftsführer der Southern California Assn. of Governments, die eine Aufzeichnung der gefahrenen Meilen bei allen kalifornischen Autofahrern im Bundesstaat ab 2025 plant.","""It is not a matter of something we might choose to do,"" said Hasan Ikhrata, executive director of the Southern California Assn. of Governments, which is planning for the state to start tracking miles driven by every California motorist by 2025.","""It’s nothing we can possibly use,"" said_Source Iconhrata, Director of Southern California Assn. of Governments, who plans to record the miles taken by all California car drivers in the state from 2025 onwards.",0.8902795439998954,53.91564966700576,48,0.0
OPUS autoregressive_encoder_decoder,50,"„Es ist nichts, das wir nur möglicherweise verwenden werden“, sagte Hasan Ikhrata, Geschäftsführer der Southern California Assn. of Governments, die eine Aufzeichnung der gefahrenen Meilen bei allen kalifornischen Autofahrern im Bundesstaat ab 2025 plant.","""It is not a matter of something we might choose to do,"" said Hasan Ikhrata, executive director of the Southern California Assn. of Governments, which is planning for the state to start tracking miles driven by every California motorist by 2025.","""It's nothing we may only use,"" said Hasan Ikhrata, CEO of Southern California Assn. of Governments, who plans to record miles of driving across California's state from 2025.",0.3003365350000422,153.16151929366015,46,0.02631578947368421
E2D2 official_b4_s4_cache,51,"Die Art und Weise, wie wir diese Steuern zahlen, wird sich verändern.",There is going to be a change in how we pay these taxes.,The way we pay these taxes will change in nature.,0.22306882999998834,53.79505509577751,12,0.0
OPUS autoregressive_encoder_decoder,51,"Die Art und Weise, wie wir diese Steuern zahlen, wird sich verändern.",There is going to be a change in how we pay these taxes.,The way we pay these taxes will change.,0.06960722500002703,158.02957236114108,11,0.0
E2D2 official_b4_s4_cache,52,Die Technologie dafür ist da.,The technology is there to do it.,The technology is there for this.,0.1472149390000368,54.3423110068877,8,0.0
OPUS autoregressive_encoder_decoder,52,Die Technologie dafür ist da.,The technology is there to do it.,The technology for that is there.,0.05653732000007494,159.18688752823923,9,0.0
E2D2 official_b4_s4_cache,53,"Die Initiative kommt zu einem Zeitpunkt, da der Highway Trust Fund, der aus den Steuern finanziert wird, die US-Amerikaner an der Zapfsäule entrichten, pleite ist.","The push comes as the country's Highway Trust Fund, financed with taxes Americans pay at the gas pump, is broke.","The initiative comes at a time when the Highway Trust Fund, financed from the taxes paid by Americans at the fuel column, is bankrupt.",0.6876470500000096,40.71856339673036,28,0.0
OPUS autoregressive_encoder_decoder,53,"Die Initiative kommt zu einem Zeitpunkt, da der Highway Trust Fund, der aus den Steuern finanziert wird, die US-Amerikaner an der Zapfsäule entrichten, pleite ist.","The push comes as the country's Highway Trust Fund, financed with taxes Americans pay at the gas pump, is broke.","The initiative comes at a time when the Highway Trust Fund, which is financed by taxes, is bankrupt, and the US payers pay at the pump.",0.2837596320000557,116.29561177325435,33,0.0
E2D2 official_b4_s4_cache,54,Doch in Amerika wird nicht mehr so viel getankt wie früher.,Americans don't buy as much gas as they used to.,"But in America, it is no longer as much refuelling as it was in the past. But it is not refuelling. But America is refuelling.",0.8675658419999763,41.49540963601121,36,0.10714285714285714
OPUS autoregressive_encoder_decoder,54,Doch in Amerika wird nicht mehr so viel getankt wie früher.,Americans don't buy as much gas as they used to.,But America is not as much fuel as it used to be.,0.17148079399999006,87.47335284673845,15,0.0
E2D2 official_b4_s4_cache,55,Autos verbrauchen weniger Benzin.,Cars get many more miles to the gallon.,Caros consume less of fuel.,0.22041659000001346,36.294908654559585,8,0.0
OPUS autoregressive_encoder_decoder,55,Autos verbrauchen weniger Benzin.,Cars get many more miles to the gallon.,Cars use less fuel.,0.08388220899996668,95.37183266124022,8,0.0
E2D2 official_b4_s4_cache,56,"Die staatliche Mineralölsteuer von 18,4 Cent pro Gallone (weniger als 4 Eurocent pro Liter) ist seit 20 Jahren nicht gestiegen.","The federal tax itself, 18.4 cents per gallon, hasn't gone up in 20 years.",The state mineral tax of 18.4 cents per Gallone (less than 4 cents per litre) has not increased for 20 years. The tax on mineral oil has not increased since 2008.,0.9014824790000375,53.2456271953767,48,0.1111111111111111
OPUS autoregressive_encoder_decoder,56,"Die staatliche Mineralölsteuer von 18,4 Cent pro Gallone (weniger als 4 Eurocent pro Liter) ist seit 20 Jahren nicht gestiegen.","The federal tax itself, 18.4 cents per gallon, hasn't gone up in 20 years.",The State mineral oil tax of 18.4 cents per gallon (less than 4 euro cents per litre) has not increased in 20 years.,0.2069518909999033,159.4573494378721,33,0.037037037037037035
E2D2 official_b4_s4_cache,57,"Politiker wagen bei hohen Spritpreisen nicht, die Steuer auch nur um einen Cent anzuheben.",Politicians are loath to raise the tax even one penny when gas prices are high.,Politicians do not dare to raise taxes by even one cent at high fuel prices per year.,0.382393871999966,52.30209337664746,20,0.0
OPUS autoregressive_encoder_decoder,57,"Politiker wagen bei hohen Spritpreisen nicht, die Steuer auch nur um einen Cent anzuheben.",Politicians are loath to raise the tax even one penny when gas prices are high.,Politicians do not dare to raise the tax even by one cent at high fuel prices.,0.12608006899995416,150.6978870705322,19,0.0
E2D2 official_b4_s4_cache,58,"„Die Benzinsteuer ist einfach nicht zukunftsfähig“, so Lee Munnich, ein Experte für Verkehrsgesetzgebung an der Universität von Minnesota.","""The gas tax is just not sustainable,"" said Lee Munnich, a transportation policy expert at the University of Minnesota.","""The petrol tax is simply not sustainable,"" says Lee Munnich, an expert in transport legislation at the University of Las Vegas California.",0.5076962340000364,55.151088633046655,28,0.0
OPUS autoregressive_encoder_decoder,58,"„Die Benzinsteuer ist einfach nicht zukunftsfähig“, so Lee Munnich, ein Experte für Verkehrsgesetzgebung an der Universität von Minnesota.","""The gas tax is just not sustainable,"" said Lee Munnich, a transportation policy expert at the University of Minnesota.","""The petrol tax is simply not sustainable,"" says Lee Munnich, an expert on traffic legislation at the University of Minnesota.",0.1761869359999082,158.9221121367057,28,0.0
E2D2 official_b4_s4_cache,59,"Sein Bundesstaat hat kürzlich 500 Autos mit Fahrtenschreibern ausgerüstet, mit denen ein meilenbasiertes Bezahlsystem getestet werden soll.",His state recently put tracking devices on 500 cars to test out a pay-by-mile system.,Its state has recently equipped 500 cars with tachographs to test a mile-based payment system. The first part of this is the construction of the new payment system. The first part of the system is the construction of a new payment system.,0.9428067390000479,55.15446363392759,52,0.2826086956521739
OPUS autoregressive_encoder_decoder,59,"Sein Bundesstaat hat kürzlich 500 Autos mit Fahrtenschreibern ausgerüstet, mit denen ein meilenbasiertes Bezahlsystem getestet werden soll.",His state recently put tracking devices on 500 cars to test out a pay-by-mile system.,His state recently equipped 500 cars with tachographs to test a mile-based payment system.,0.13861469599999054,158.7133300786628,22,0.0
E2D2 official_b4_s4_cache,60,"„Das stellt die langfristig sinnvollste Alternative dar“, sagte er.","""This works out as the most logical alternative over the long term,"" he said.","This is the most useful alternative in the long term,” he has said.",0.30511447599997155,52.439334277936695,16,0.0
OPUS autoregressive_encoder_decoder,60,"„Das stellt die langfristig sinnvollste Alternative dar“, sagte er.","""This works out as the most logical alternative over the long term,"" he said.","""This is the most sensible alternative in the long term,"" he said.",0.10565575700002228,160.8998930365566,17,0.0
E2D2 official_b4_s4_cache,61,Bürokraten bezeichnen es als meilenbasierte Benutzergebühr.,Wonks call it a mileage-based user fee.,Bureaucrats call it a mile-based user fee. The fee is based on the number of miles.,0.4311870120000094,55.66030360858707,24,0.0
OPUS autoregressive_encoder_decoder,61,Bürokraten bezeichnen es als meilenbasierte Benutzergebühr.,Wonks call it a mileage-based user fee.,Bureaucrats call it miles-based user fee.,0.0804567310000266,161.57753165481833,13,0.0
E2D2 official_b4_s4_cache,62,"Es überrascht nicht, dass die Idee bei städtischen Liberalen Anklang findet, denn die Steuer ließe sich beispielsweise dazu einsetzen, das Fahrverhalten so zu beeinflussen, dass Staus und klimaschädliche Abgase reduziert werden.","It is no surprise that the idea appeals to urban liberals, as the taxes could be rigged to change driving patterns in ways that could help reduce congestion and greenhouse gases, for example.","It is not surprising that the idea is popular among urban liberals, because the tax could be used to influence driving behaviour in such a way as to reduce congestion and climate harmful exhaust gases, for example. The idea is not surprising, but it is also possible to reduce the amount of tax used.",1.0902386489999571,55.03382223244074,60,0.10344827586206896
OPUS autoregressive_encoder_decoder,62,"Es überrascht nicht, dass die Idee bei städtischen Liberalen Anklang findet, denn die Steuer ließe sich beispielsweise dazu einsetzen, das Fahrverhalten so zu beeinflussen, dass Staus und klimaschädliche Abgase reduziert werden.","It is no surprise that the idea appeals to urban liberals, as the taxes could be rigged to change driving patterns in ways that could help reduce congestion and greenhouse gases, for example.","It is not surprising that the idea is popular with urban liberals, for example, that the tax could be used to influence driving behaviour in such a way that congestion and climate-damaging exhaust gases are reduced.",0.3013694730000225,149.3183750565096,45,0.025
E2D2 official_b4_s4_cache,63,"Die kalifornischen Planer setzen auf das System bei der Ausarbeitung von Strategien, mit denen die ambitionierten, gesetzlich verankerten Ziele des Bundesstaats zum Klimawandel erreicht werden sollen.",California planners are looking to the system as they devise strategies to meet the goals laid out in the state's ambitious global warming laws.,"Malian planners rely on the system to develop policies to achieve the state’s ambitious, legally established climate change targets.",0.43724695799994606,54.88888958720431,24,0.0
OPUS autoregressive_encoder_decoder,63,"Die kalifornischen Planer setzen auf das System bei der Ausarbeitung von Strategien, mit denen die ambitionierten, gesetzlich verankerten Ziele des Bundesstaats zum Klimawandel erreicht werden sollen.",California planners are looking to the system as they devise strategies to meet the goals laid out in the state's ambitious global warming laws.,"Californian planners rely on the system to develop strategies to achieve the state's ambitious, legally-established climate change goals.",0.17988217499998882,161.21664083726918,29,0.0
E2D2 official_b4_s4_cache,64,"Doch der Republikaner Bill Shuster aus Pennsylvania, Vorsitzender des House Transportation Committee, hat ebenfalls erklärt, dass er darin die gangbarste langfristige Alternative sehe.","But Rep. Bill Shuster (R-Pa.), chairman of the House Transportation Committee, has said he, too, sees it as the most viable long-term alternative.","But the Republican Bill Shuster from Pennsylvania, chairman of the House Transportation Committee, also said that he sees this as the most viable long-term alternative possible.",0.5987365010000758,53.44588136275318,32,0.0
OPUS autoregressive_encoder_decoder,64,"Doch der Republikaner Bill Shuster aus Pennsylvania, Vorsitzender des House Transportation Committee, hat ebenfalls erklärt, dass er darin die gangbarste langfristige Alternative sehe.","But Rep. Bill Shuster (R-Pa.), chairman of the House Transportation Committee, has said he, too, sees it as the most viable long-term alternative.","But Republican Bill Shuster, of Pennsylvania, chairman of the House Transportation Committee, has also stated that he sees it as the most viable long-term alternative.",0.21757603300000028,156.26721165561446,34,0.0
E2D2 official_b4_s4_cache,65,"Auch die freien Vermarkter der Reason Foundation sind von der Idee angetan, Fahrer nach zurückgelegter Strecke zahlen zu lassen.",The free marketeers at the Reason Foundation are also fond of having drivers pay per mile.,The free distributors of the Undefined Foundation are also inspired by the idea of making drivers pay after the distance they travel.,0.4533424119999836,52.940116266908795,24,0.0
OPUS autoregressive_encoder_decoder,65,"Auch die freien Vermarkter der Reason Foundation sind von der Idee angetan, Fahrer nach zurückgelegter Strecke zahlen zu lassen.",The free marketeers at the Reason Foundation are also fond of having drivers pay per mile.,The free marketers of the Reason Foundation are also impressed by the idea of paying drivers after the distance they have travelled.,0.16594144500004404,156.68177410407085,26,0.0
E2D2 official_b4_s4_cache,66,"„Das ist keine Steuer, die in einem schwarzen Loch verschwindet“, erklärt Adrian Moore, Vizepräsident für Richtlinien bei Reason.","""This is not just a tax going into a black hole,"" said Adrian Moore, vice president of policy at Reason.","This is not a tax that disappears in a black hole,” explains Adrian Moore, Vice President for guidelines at Undefined.",0.44092453200005366,54.431083458057806,24,0.0
OPUS autoregressive_encoder_decoder,66,"„Das ist keine Steuer, die in einem schwarzen Loch verschwindet“, erklärt Adrian Moore, Vizepräsident für Richtlinien bei Reason.","""This is not just a tax going into a black hole,"" said Adrian Moore, vice president of policy at Reason.","""This is not a tax that disappears in a black hole,"" explains Adrian Moore, Vice President for Guidelines at Reason.",0.17718277899996338,152.38501254123338,27,0.0
E2D2 official_b4_s4_cache,67,"Die Leute bezahlen direkt für das, was sie bekommen.",People are paying more directly into what they are getting.,People pay directly for what they get. The price is 100% for the price. The price is 100% for the price. The price is 100% for the price. The price is 100% for the price. The price is 100% for the price. The price is 100% for the price. The price is 100% for the price. The price is,1.8550181709999833,51.75151462168662,96,0.7945205479452054
OPUS autoregressive_encoder_decoder,67,"Die Leute bezahlen direkt für das, was sie bekommen.",People are paying more directly into what they are getting.,People pay directly for what they get.,0.09053204500003176,110.45812562829539,10,0.0
E2D2 official_b4_s4_cache,68,"Die Bewegung wird auch von zwei früheren amerikanischen Verkehrsministern unterstützt, die in einem Bericht im Jahr 2011 den Kongress aufgefordert hatten, sich in Richtung meilenbasierter Abrechnung zu bewegen.","The movement is also bolstered by two former U.S. Transportation secretaries, who in a 2011 report urged Congress to move in the pay-per-mile direction.","The movement is also supported by two former American transport ministers, who in a report in 2011 asked Congress to move towards miles-based accounting.",0.7713189639999882,41.4873761615441,32,0.0
OPUS autoregressive_encoder_decoder,68,"Die Bewegung wird auch von zwei früheren amerikanischen Verkehrsministern unterstützt, die in einem Bericht im Jahr 2011 den Kongress aufgefordert hatten, sich in Richtung meilenbasierter Abrechnung zu bewegen.","The movement is also bolstered by two former U.S. Transportation secretaries, who in a 2011 report urged Congress to move in the pay-per-mile direction.","The movement is also supported by two former US Transport Ministers, who in a report in 2011 had called on Congress to move towards mile-based billing.",0.26121095300004527,122.50634834594572,32,0.0
E2D2 official_b4_s4_cache,69,"Der US-Senat genehmigte letztes Jahr ein 90 Millionen Dollar teures Pilotprojekt, das 10.000 Autos umfasst hätte.","The U.S. Senate approved a $90-million pilot project last year that would have involved about 10,000 cars.","The US Senate approved a $90 million pilot project last year that would have included 10,000 new cars.",0.7403009210000846,37.822457335558006,28,0.0
OPUS autoregressive_encoder_decoder,69,"Der US-Senat genehmigte letztes Jahr ein 90 Millionen Dollar teures Pilotprojekt, das 10.000 Autos umfasst hätte.","The U.S. Senate approved a $90-million pilot project last year that would have involved about 10,000 cars.","The US Senate approved a $90 million pilot project last year that would have included 10,000 cars.",0.2196058179999909,95.62588182431884,21,0.0
E2D2 official_b4_s4_cache,70,"Doch die Mehrheit im Repräsentantenhaus verhinderte den Vorstoß und reagierte damit auf die Bedenken von Abgeordneten aus ländlichen Gebieten, die Menschen vertreten, die im Alltag oft viele Meilen auf dem Weg zur Arbeit oder in die Stadt zurücklegen müssen.","But the House leadership killed the proposal, acting on concerns of rural lawmakers representing constituents whose daily lives often involve logging lots of miles to get to work or into town.","But the majority in the House of Representatives prevented the move, responding to the concerns of Members from rural areas who represent people who often have to travel many miles on their way to work or to the city in everyday life. The majority of the House of Representatives have prevented the move. However, the majority in the House of Representatives have responded to the concerns of people who often have to travel many miles to work or to the city centre.",1.6813358779999135,52.33933394955159,88,0.3372093023255814
OPUS autoregressive_encoder_decoder,70,"Doch die Mehrheit im Repräsentantenhaus verhinderte den Vorstoß und reagierte damit auf die Bedenken von Abgeordneten aus ländlichen Gebieten, die Menschen vertreten, die im Alltag oft viele Meilen auf dem Weg zur Arbeit oder in die Stadt zurücklegen müssen.","But the House leadership killed the proposal, acting on concerns of rural lawmakers representing constituents whose daily lives often involve logging lots of miles to get to work or into town.",But the majority in the House of Representatives prevented the advance and responded to the concerns of rural MPs who represent people who often have to travel many miles to work or to the city in everyday life.,0.28598225999996885,146.8622564210961,42,0.02631578947368421
E2D2 official_b4_s4_cache,71,Mehrere Bundesstaaten und Großstädte bewegen sich nichtsdestotrotz auf eigene Faust in diese Richtung.,Several states and cities are nonetheless moving ahead on their own.,Several states and major cities are nevertheless moving on their own initiative in this direction. The problem is not entirely clear.,0.46245319699994525,51.897143658416184,24,0.0
OPUS autoregressive_encoder_decoder,71,Mehrere Bundesstaaten und Großstädte bewegen sich nichtsdestotrotz auf eigene Faust in diese Richtung.,Several states and cities are nonetheless moving ahead on their own.,"However, several states and major cities are moving in this direction on their own.",0.1257763049999312,143.11121637743966,18,0.0
E2D2 official_b4_s4_cache,72,"Am engagiertesten ist Oregon, das derzeit 5.000 Fahrer für das größte Experiment des Landes anwirbt.","The most eager is Oregon, which is enlisting 5,000 drivers in the country's biggest experiment.","The most committed is mine, which currently employs 5,000 drivers for the country’s biggest experiment.",0.4324162670000078,55.50207480977946,24,0.0
